x y z
0.114286 0.428571 0.45356
0.142857 0.428571 0.406358
0.171429 0.428571 0.482827
0.2 0.428571 0.40827
0.228571 0.428571 0.434065
0.257143 0.428571 0.407275
0.285714 0.428571 0.41039
0.314286 0.428571 0.425362
0.342857 0.428571 0.443169
0.371429 0.428571 0.410111
0.4 0.428571 0.421586
0.428571 0.428571 0.467354
0.457143 0.428571 0.414373
0.485714 0.428571 0.429969
0.514286 0.428571 0.39831
0.542857 0.428571 0.432287
0.571429 0.428571 0.431778
0.6 0.428571 0.363496
0.628571 0.428571 0.446244
0.657143 0.428571 0.427454
0.685714 0.428571 0.416583
0.714286 0.428571 0.441288
0.742857 0.428571 0.421959
0.771429 0.428571 0.395058
0.8 0.428571 0.454422
0.828571 0.428571 0.426433
0.857143 0.428571 0.396542
0.885714 0.428571 0.40149
0.914286 0.428571 0.465913
0.942857 0.428571 0.408474
0.971429 0.428571 0.401064
1 0.428571 0.397481

0 0.44898 0.423452
0.0285714 0.44898 0.38612
0.0571429 0.44898 0.403877
0.0857143 0.44898 0.40553
0.114286 0.44898 0.392772
0.142857 0.44898 0.430187
0.171429 0.44898 0.41699
0.2 0.44898 0.359486
0.228571 0.44898 0.437999
0.257143 0.44898 0.428265
0.285714 0.44898 0.425255
0.314286 0.44898 0.449651
0.342857 0.44898 0.427365
0.371429 0.44898 0.388107
0.4 0.44898 0.438425
0.428571 0.44898 0.455879
0.457143 0.44898 0.4194
0.485714 0.44898 0.444435
0.514286 0.44898 0.409007
0.542857 0.44898 0.45662
0.571429 0.44898 0.420311
0.6 0.44898 0.403468
0.628571 0.44898 0.461975
0.657143 0.44898 0.520365
0.685714 0.44898 0.448705
0.714286 0.44898 0.458642
0.742857 0.44898 0.412141
0.771429 0.44898 0.38654
0.8 0.44898 0.395222
0.828571 0.44898 0.41004
0.857143 0.44898 0.45996
0.885714 0.44898 0.443626
0.914286 0.44898 0.43026
0.942857 0.44898 0.443197
0.971429 0.44898 0.405818
1 0.44898 0.412374

0 0.469388 0.438208
0.0285714 0.469388 0.432154
0.0571429 0.469388 0.444554
0.0857143 0.469388 0.410555
0.114286 0.469388 0.452954
0.142857 0.469388 0.386306
0.171429 0.469388 0.433537
0.2 0.469388 0.472595
0.228571 0.469388 0.430302
0.257143 0.469388 0.450973
0.285714 0.469388 0.432054
0.314286 0.469388 0.484315
0.342857 0.469388 0.406498
0.371429 0.469388 0.500188
0.4 0.469388 0.437813
0.428571 0.469388 0.432155
0.457143 0.469388 0.464558
0.485714 0.469388 0.423974
0.514286 0.469388 0.432694
0.542857 0.469388 0.429649
0.571429 0.469388 0.468765
0.6 0.469388 0.44266
0.628571 0.469388 0.475076
0.657143 0.469388 0.434608
0.685714 0.469388 0.437782
0.714286 0.469388 0.434259
0.742857 0.469388 0.449786
0.771429 0.469388 0.448983
0.8 0.469388 0.441704
0.828571 0.469388 0.439112
0.857143 0.469388 0.433459
0.885714 0.469388 0.403079
0.914286 0.469388 0.473299
0.942857 0.469388 0.479723
0.971429 0.469388 0.438789
1 0.469388 0.388918

0 0.489796 0.43771
0.0285714 0.489796 0.462362
0.0571429 0.489796 0.460058
0.0857143 0.489796 0.416944
0.114286 0.489796 0.476804
0.142857 0.489796 0.448008
0.171429 0.489796 0.463328
0.2 0.489796 0.426817
0.228571 0.489796 0.492504
0.257143 0.489796 0.492593
0.285714 0.489796 0.44427
0.314286 0.489796 0.40732
0.342857 0.489796 0.446084
0.371429 0.489796 0.430323
0.4 0.489796 0.474114
0.428571 0.489796 0.421136
0.457143 0.489796 0.486652
0.485714 0.489796 0.465541
0.514286 0.489796 0.460958
0.542857 0.489796 0.453634
0.571429 0.489796 0.451805
0.6 0.489796 0.432704
0.628571 0.489796 0.496151
0.657143 0.489796 0.43716
0.685714 0.489796 0.446345
0.714286 0.489796 0.432025
0.742857 0.489796 0.42817
0.771429 0.489796 0.45052
0.8 0.489796 0.400098
0.828571 0.489796 0.446489
0.857143 0.489796 0.477479
0.885714 0.489796 0.474348
0.914286 0.489796 0.48569
0.942857 0.489796 0.47429
0.971429 0.489796 0.439272
1 0.489796 0.408676

0 0.510204 0.432194
0.0285714 0.510204 0.431692
0.0571429 0.510204 0.442479
0.0857143 0.510204 0.435415
0.114286 0.510204 0.432969
0.142857 0.510204 0.452686
0.171429 0.510204 0.469224
0.2 0.510204 0.417978
0.228571 0.510204 0.449847
0.257143 0.510204 0.424886
0.285714 0.510204 0.465588
0.314286 0.510204 0.448389
0.342857 0.510204 0.437712
0.371429 0.510204 0.459178
0.4 0.510204 0.453898
0.428571 0.510204 0.486083
0.457143 0.510204 0.375994
0.485714 0.510204 0.474057
0.514286 0.510204 0.476129
0.542857 0.510204 0.449222
0.571429 0.510204 0.4589
0.6 0.510204 0.483755
0.628571 0.510204 0.430032
0.657143 0.510204 0.482009
0.685714 0.510204 0.408959
0.714286 0.510204 0.432872
0.742857 0.510204 0.4572
0.771429 0.510204 0.421418
0.8 0.510204 0.446018
0.828571 0.510204 0.405496
0.857143 0.510204 0.440235
0.885714 0.510204 0.463062
0.914286 0.510204 0.434523
0.942857 0.510204 0.452144
0.971429 0.510204 0.461427
1 0.510204 0.416009

0 0.530612 0.468392
0.0285714 0.530612 0.488923
0.0571429 0.530612 0.451125
0.0857143 0.530612 0.444298
